Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-12T03:45:00.000Z,8.056103,2016-05-12T03:45:00.000Z,6.581895828,2016-05-12T03:45:00.000Z,5.164579,2016-05-12T03:45:00.000Z,6.365056,2016-05-12T03:45:00.000Z,7.9208,2016-05-12T03:45:00.000Z,2.152025938,2016-05-12T03:45:00.000Z,2.113755,2016-05-12T03:45:00.000Z,3.473264,2016-05-12T03:45:00.000Z,3.639207,2016-05-12T03:45:00.000Z,2.016915083
2016-05-12T03:50:00.000Z,8.052059,2016-05-12T03:50:00.000Z,6.533783,2016-05-12T03:50:00.000Z,5.173015,2016-05-12T03:50:00.000Z,6.337161,2016-05-12T03:50:00.000Z,7.939844131,2016-05-12T03:50:00.000Z,2.143744946,2016-05-12T03:50:00.000Z,2.124439,2016-05-12T03:50:00.000Z,3.464488,2016-05-12T03:50:00.000Z,3.623981,2016-05-12T03:50:00.000Z,2.04331708
2016-05-12T03:55:00.000Z,8.042483,2016-05-12T03:55:00.000Z,6.547748,2016-05-12T03:55:00.000Z,5.168817043,2016-05-12T03:55:00.000Z,6.365054131,2016-05-12T03:55:00.000Z,7.943239,2016-05-12T03:55:00.000Z,2.139471054,2016-05-12T03:55:00.000Z,2.097842,2016-05-12T03:55:00.000Z,3.467961,2016-05-12T03:55:00.000Z,3.623639,2016-05-12T03:55:00.000Z,2.044081926
2016-05-12T04:00:00.000Z,8.069459,2016-05-12T04:00:00.000Z,6.557515144,2016-05-12T04:00:00.000Z,5.169733,2016-05-12T04:00:00.000Z,6.360284,2016-05-12T04:00:00.000Z,7.926755,2016-05-12T04:00:00.000Z,2.123216,2016-05-12T04:00:00.000Z,2.117913,2016-05-12T04:00:00.000Z,3.501272,2016-05-12T04:00:00.000Z,3.649127,2016-05-12T04:00:00.000Z,2.047895908
2016-05-12T04:05:00.000Z,8.048358,2016-05-12T04:05:00.000Z,6.572626,2016-05-12T04:05:00.000Z,5.140999,2016-05-12T04:05:00.000Z,6.36391,2016-05-12T04:05:00.000Z,7.931106,2016-05-12T04:05:00.000Z,2.15298,2016-05-12T04:05:00.000Z,2.121195,2016-05-12T04:05:00.000Z,3.500394,2016-05-12T04:05:00.000Z,3.620892,2016-05-12T04:05:00.000Z,2.019778013
2016-05-12T04:10:00.000Z,8.045344353,2016-05-12T04:10:00.000Z,6.553433,2016-05-12T04:10:00.000Z,5.13085,2016-05-12T04:10:00.000Z,6.337464809,2016-05-12T04:10:00.000Z,7.941329956,2016-05-12T04:10:00.000Z,2.108259916,2016-05-12T04:10:00.000Z,2.1476,2016-05-12T04:10:00.000Z,3.50707,2016-05-12T04:10:00.000Z,3.633025,2016-05-12T04:10:00.000Z,2.027292013
2016-05-12T04:15:00.000Z,8.070566,2016-05-12T04:15:00.000Z,6.557513237,2016-05-12T04:15:00.000Z,5.150043964,2016-05-12T04:15:00.000Z,6.319496155,2016-05-12T04:15:00.000Z,7.939573,2016-05-12T04:15:00.000Z,2.143862009,2016-05-12T04:15:00.000Z,1.724445,2016-05-12T04:15:00.000Z,3.516876,2016-05-12T04:15:00.000Z,3.621539,2016-05-12T04:15:00.000Z,2.014966965
2016-05-12T04:20:00.000Z,8.059576,2016-05-12T04:20:00.000Z,6.569650173,2016-05-12T04:20:00.000Z,5.161146,2016-05-12T04:20:00.000Z,6.295571804,2016-05-12T04:20:00.000Z,7.937782,2016-05-12T04:20:00.000Z,2.125164,2016-05-12T04:20:00.000Z,1.123255,2016-05-12T04:20:00.000Z,3.512908,2016-05-12T04:20:00.000Z,3.645653,2016-05-12T04:20:00.000Z,2.041258097
2016-05-12T04:25:00.000Z,8.059688568,2016-05-12T04:25:00.000Z,6.587087154,2016-05-12T04:25:00.000Z,5.148288,2016-05-12T04:25:00.000Z,6.269854069,2016-05-12T04:25:00.000Z,7.959455013,2016-05-12T04:25:00.000Z,2.159045935,2016-05-12T04:25:00.000Z,1.124895,2016-05-12T04:25:00.000Z,3.533704,2016-05-12T04:25:00.000Z,3.59876,2016-05-12T04:25:00.000Z,2.034084082
2016-05-12T04:30:00.000Z,8.058279037,2016-05-12T04:30:00.000Z,6.641917,2016-05-12T04:30:00.000Z,5.16668,2016-05-12T04:30:00.000Z,6.232005,2016-05-12T04:30:00.000Z,7.944689,2016-05-12T04:30:00.000Z,2.136306047,2016-05-12T04:30:00.000Z,1.121652,2016-05-12T04:30:00.000Z,3.485245,2016-05-12T04:30:00.000Z,3.639701,2016-05-12T04:30:00.000Z,2.011801004
2016-05-12T04:35:00.000Z,8.076325417,2016-05-12T04:35:00.000Z,6.622532,2016-05-12T04:35:00.000Z,5.169960022,2016-05-12T04:35:00.000Z,6.284049988,2016-05-12T04:35:00.000Z,7.94957304,2016-05-12T04:35:00.000Z,2.142639,2016-05-12T04:35:00.000Z,1.157214,2016-05-12T04:35:00.000Z,3.516875,2016-05-12T04:35:00.000Z,3.63955,2016-05-12T04:35:00.000Z,2.001039982
2016-05-12T04:40:00.000Z,8.056753,2016-05-12T04:40:00.000Z,6.607538223,2016-05-12T04:40:00.000Z,5.185375214,2016-05-12T04:40:00.000Z,6.285919,2016-05-12T04:40:00.000Z,7.946062088,2016-05-12T04:40:00.000Z,2.136152983,2016-05-12T04:40:00.000Z,1.116539,2016-05-12T04:40:00.000Z,3.52409,2016-05-12T04:40:00.000Z,3.659771,2016-05-12T04:40:00.000Z,2.009092093
2016-05-12T04:45:00.000Z,8.075068,2016-05-12T04:45:00.000Z,6.616007805,2016-05-12T04:45:00.000Z,5.170760155,2016-05-12T04:45:00.000Z,6.28446722,2016-05-12T04:45:00.000Z,7.95247221,2016-05-12T04:45:00.000Z,2.124401093,2016-05-12T04:45:00.000Z,1.084947,2016-05-12T04:45:00.000Z,3.517372,2016-05-12T04:45:00.000Z,3.640924,2016-05-12T04:45:00.000Z,2.033967972
2016-05-12T04:50:00.000Z,8.061179161,2016-05-12T04:50:00.000Z,6.613374,2016-05-12T04:50:00.000Z,5.166144848,2016-05-12T04:50:00.000Z,6.286683,2016-05-12T04:50:00.000Z,7.919658184,2016-05-12T04:50:00.000Z,2.116388083,2016-05-12T04:50:00.000Z,1.10723,2016-05-12T04:50:00.000Z,3.509322,2016-05-12T04:50:00.000Z,3.652561,2016-05-12T04:50:00.000Z,2.012068033
2016-05-12T04:55:00.000Z,8.061674,2016-05-12T04:55:00.000Z,6.629782,2016-05-12T04:55:00.000Z,5.16759491,2016-05-12T04:55:00.000Z,6.323045,2016-05-12T04:55:00.000Z,7.944957,2016-05-12T04:55:00.000Z,2.124896,2016-05-12T04:55:00.000Z,1.118714,2016-05-12T04:55:00.000Z,3.499668,2016-05-12T04:55:00.000Z,3.625126,2016-05-12T04:55:00.000Z,2.021493912
2016-05-12T05:00:00.000Z,8.044238091,2016-05-12T05:00:00.000Z,6.625929,2016-05-12T05:00:00.000Z,5.167518139,2016-05-12T05:00:00.000Z,6.27596,2016-05-12T05:00:00.000Z,7.913094,2016-05-12T05:00:00.000Z,2.121383905,2016-05-12T05:00:00.000Z,1.135237,2016-05-12T05:00:00.000Z,3.525041,2016-05-12T05:00:00.000Z,3.645579,2016-05-12T05:00:00.000Z,2.005201101
2016-05-12T05:05:00.000Z,8.066789,2016-05-12T05:05:00.000Z,6.603531,2016-05-12T05:05:00.000Z,5.158438206,2016-05-12T05:05:00.000Z,6.22681284,2016-05-12T05:05:00.000Z,7.948617935,2016-05-12T05:05:00.000Z,2.087542,2016-05-12T05:05:00.000Z,1.119057,2016-05-12T05:05:00.000Z,3.536604,2016-05-12T05:05:00.000Z,3.651798,2016-05-12T05:05:00.000Z,2.008100033
2016-05-12T05:10:00.000Z,8.087430954,2016-05-12T05:10:00.000Z,6.63524,2016-05-12T05:10:00.000Z,5.196593,2016-05-12T05:10:00.000Z,6.279966,2016-05-12T05:10:00.000Z,7.967087,2016-05-12T05:10:00.000Z,2.121156,2016-05-12T05:10:00.000Z,1.112952,2016-05-12T05:10:00.000Z,3.50753,2016-05-12T05:10:00.000Z,3.643554,2016-05-12T05:10:00.000Z,2.02385807
2016-05-12T05:15:00.000Z,8.085102081,2016-05-12T05:15:00.000Z,6.627151012,2016-05-12T05:15:00.000Z,5.183391,2016-05-12T05:15:00.000Z,6.270276,2016-05-12T05:15:00.000Z,7.992154121,2016-05-12T05:15:00.000Z,2.094180107,2016-05-12T05:15:00.000Z,1.137909,2016-05-12T05:15:00.000Z,3.505697,2016-05-12T05:15:00.000Z,3.633713,2016-05-12T05:15:00.000Z,1.999284983
2016-05-12T05:20:00.000Z,8.096663,2016-05-12T05:20:00.000Z,6.631651,2016-05-12T05:20:00.000Z,5.184612,2016-05-12T05:20:00.000Z,6.287367821,2016-05-12T05:20:00.000Z,7.961514,2016-05-12T05:20:00.000Z,2.076323032,2016-05-12T05:20:00.000Z,1.12066,2016-05-12T05:20:00.000Z,3.523135,2016-05-12T05:20:00.000Z,3.644547,2016-05-12T05:20:00.000Z,2.022485971
2016-05-12T05:25:00.000Z,8.089834,2016-05-12T05:25:00.000Z,6.645084,2016-05-12T05:25:00.000Z,5.180836201,2016-05-12T05:25:00.000Z,6.273057938,2016-05-12T05:25:00.000Z,7.943887234,2016-05-12T05:25:00.000Z,2.075331926,2016-05-12T05:25:00.000Z,1.147333,2016-05-12T05:25:00.000Z,3.50684,2016-05-12T05:25:00.000Z,3.632834,2016-05-12T05:25:00.000Z,2.000317097
2016-05-12T05:30:00.000Z,8.067781,2016-05-12T05:30:00.000Z,6.657103,2016-05-12T05:30:00.000Z,5.169617,2016-05-12T05:30:00.000Z,6.26584816,2016-05-12T05:30:00.000Z,7.968839,2016-05-12T05:30:00.000Z,2.083076954,2016-05-12T05:30:00.000Z,1.116158,2016-05-12T05:30:00.000Z,3.508407,2016-05-12T05:30:00.000Z,3.620088,2016-05-12T05:30:00.000Z,2.023323059
2016-05-12T05:35:00.000Z,8.063203812,2016-05-12T05:35:00.000Z,6.662138939,2016-05-12T05:35:00.000Z,5.175683022,2016-05-12T05:35:00.000Z,6.273021,2016-05-12T05:35:00.000Z,7.958234,2016-05-12T05:35:00.000Z,2.10146904,2016-05-12T05:35:00.000Z,1.124323,2016-05-12T05:35:00.000Z,3.537558,2016-05-12T05:35:00.000Z,3.644623,2016-05-12T05:35:00.000Z,2.015274048
2016-05-12T05:40:00.000Z,8.045306,2016-05-12T05:40:00.000Z,6.631385803,2016-05-12T05:40:00.000Z,5.175149918,2016-05-12T05:40:00.000Z,6.253409,2016-05-12T05:40:00.000Z,7.95914793,2016-05-12T05:40:00.000Z,2.060756,2016-05-12T05:40:00.000Z,1.13329,2016-05-12T05:40:00.000Z,3.55591,2016-05-12T05:40:00.000Z,3.643747,2016-05-12T05:40:00.000Z,2.03076601
2016-05-12T05:45:00.000Z,8.076519,2016-05-12T05:45:00.000Z,6.664621,2016-05-12T05:45:00.000Z,5.159123898,2016-05-12T05:45:00.000Z,6.235931873,2016-05-12T05:45:00.000Z,7.939538002,2016-05-12T05:45:00.000Z,2.084527016,2016-05-12T05:45:00.000Z,1.148705,2016-05-12T05:45:00.000Z,3.555224,2016-05-12T05:45:00.000Z,3.651835,2016-05-12T05:45:00.000Z,2.03095603
2016-05-12T05:50:00.000Z,8.067779541,2016-05-12T05:50:00.000Z,6.65508,2016-05-12T05:50:00.000Z,5.146838,2016-05-12T05:50:00.000Z,6.237077,2016-05-12T05:50:00.000Z,7.9332,2016-05-12T05:50:00.000Z,2.059151888,2016-05-12T05:50:00.000Z,1.122987,2016-05-12T05:50:00.000Z,3.562092,2016-05-12T05:50:00.000Z,3.650271,2016-05-12T05:50:00.000Z,2.006993055
2016-05-12T05:55:00.000Z,8.061636,2016-05-12T05:55:00.000Z,6.625472,2016-05-12T05:55:00.000Z,5.183353901,2016-05-12T05:55:00.000Z,6.235665798,2016-05-12T05:55:00.000Z,7.963840961,2016-05-12T05:55:00.000Z,2.072849035,2016-05-12T05:55:00.000Z,1.128713,2016-05-12T05:55:00.000Z,3.561481,2016-05-12T05:55:00.000Z,3.647678,2016-05-12T05:55:00.000Z,2.016799927
2016-05-12T06:00:00.000Z,8.057364464,2016-05-12T06:00:00.000Z,6.654432,2016-05-12T06:00:00.000Z,5.187094212,2016-05-12T06:00:00.000Z,6.261881,2016-05-12T06:00:00.000Z,7.955142,2016-05-12T06:00:00.000Z,2.08239007,2016-05-12T06:00:00.000Z,1.143669,2016-05-12T06:00:00.000Z,3.550532,2016-05-12T06:00:00.000Z,3.662979,2016-05-12T06:00:00.000Z,2.013672113
2016-05-12T06:05:00.000Z,8.081327438,2016-05-12T06:05:00.000Z,6.652371883,2016-05-12T06:05:00.000Z,5.181865,2016-05-12T06:05:00.000Z,6.252569,2016-05-12T06:05:00.000Z,7.973266,2016-05-12T06:05:00.000Z,2.049003,2016-05-12T06:05:00.000Z,1.117342,2016-05-12T06:05:00.000Z,3.513634,2016-05-12T06:05:00.000Z,3.673775,2016-05-12T06:05:00.000Z,1.998599052
2016-05-12T06:10:00.000Z,8.057095528,2016-05-12T06:10:00.000Z,6.669274,2016-05-12T06:10:00.000Z,5.180644035,2016-05-12T06:10:00.000Z,6.24841,2016-05-12T06:10:00.000Z,7.941404819,2016-05-12T06:10:00.000Z,2.071972,2016-05-12T06:10:00.000Z,1.134207,2016-05-12T06:10:00.000Z,3.518938,2016-05-12T06:10:00.000Z,3.68198,2016-05-12T06:10:00.000Z,2.007148027
2016-05-12T06:15:00.000Z,8.082050323,2016-05-12T06:15:00.000Z,6.65275383,2016-05-12T06:15:00.000Z,5.193884,2016-05-12T06:15:00.000Z,6.265046,2016-05-12T06:15:00.000Z,7.93118,2016-05-12T06:15:00.000Z,2.08220005,2016-05-12T06:15:00.000Z,1.117073,2016-05-12T06:15:00.000Z,3.482041,2016-05-12T06:15:00.000Z,3.65008,2016-05-12T06:15:00.000Z,2.011610985
2016-05-12T06:20:00.000Z,8.09018,2016-05-12T06:20:00.000Z,6.660004,2016-05-12T06:20:00.000Z,5.188278198,2016-05-12T06:20:00.000Z,6.281034946,2016-05-12T06:20:00.000Z,7.970863819,2016-05-12T06:20:00.000Z,2.056751013,2016-05-12T06:20:00.000Z,1.149391,2016-05-12T06:20:00.000Z,3.491846,2016-05-12T06:20:00.000Z,3.655575,2016-05-12T06:20:00.000Z,2.011152983
2016-05-12T06:25:00.000Z,8.062781,2016-05-12T06:25:00.000Z,6.654281,2016-05-12T06:25:00.000Z,5.198962,2016-05-12T06:25:00.000Z,6.292674,2016-05-12T06:25:00.000Z,7.966895103,2016-05-12T06:25:00.000Z,2.0677,2016-05-12T06:25:00.000Z,1.116045,2016-05-12T06:25:00.000Z,3.510009,2016-05-12T06:25:00.000Z,3.668663,2016-05-12T06:25:00.000Z,2.022027016
2016-05-12T06:30:00.000Z,8.030043602,2016-05-12T06:30:00.000Z,6.663627148,2016-05-12T06:30:00.000Z,5.185986996,2016-05-12T06:30:00.000Z,6.296106815,2016-05-12T06:30:00.000Z,7.949419,2016-05-12T06:30:00.000Z,2.058389,2016-05-12T06:30:00.000Z,1.129666,2016-05-12T06:30:00.000Z,3.530689,2016-05-12T06:30:00.000Z,3.64783,2016-05-12T06:30:00.000Z,2.029010057
2016-05-12T06:35:00.000Z,8.003295,2016-05-12T06:35:00.000Z,6.653326988,2016-05-12T06:35:00.000Z,5.179041,2016-05-12T06:35:00.000Z,6.303468,2016-05-12T06:35:00.000Z,7.979755878,2016-05-12T06:35:00.000Z,2.089945078,2016-05-12T06:35:00.000Z,1.140157,2016-05-12T06:35:00.000Z,3.529813,2016-05-12T06:35:00.000Z,3.646722,2016-05-12T06:35:00.000Z,2.008291006
2016-05-12T06:40:00.000Z,8.016802788,2016-05-12T06:40:00.000Z,6.662599,2016-05-12T06:40:00.000Z,5.180264,2016-05-12T06:40:00.000Z,6.307361,2016-05-12T06:40:00.000Z,7.984639,2016-05-12T06:40:00.000Z,2.108793,2016-05-12T06:40:00.000Z,1.126193,2016-05-12T06:40:00.000Z,3.50852,2016-05-12T06:40:00.000Z,3.638443,2016-05-12T06:40:00.000Z,2.008290052
2016-05-12T06:45:00.000Z,8.004057884,2016-05-12T06:45:00.000Z,6.655807018,2016-05-12T06:45:00.000Z,5.18212986,2016-05-12T06:45:00.000Z,6.290192127,2016-05-12T06:45:00.000Z,7.956326008,2016-05-12T06:45:00.000Z,2.063731909,2016-05-12T06:45:00.000Z,1.141266,2016-05-12T06:45:00.000Z,3.502492,2016-05-12T06:45:00.000Z,3.662176,2016-05-12T06:45:00.000Z,2.032213926
2016-05-12T06:50:00.000Z,8.00638485,2016-05-12T06:50:00.000Z,6.666985035,2016-05-12T06:50:00.000Z,5.220631,2016-05-12T06:50:00.000Z,6.268750191,2016-05-12T06:50:00.000Z,7.97052,2016-05-12T06:50:00.000Z,2.052781105,2016-05-12T06:50:00.000Z,1.11776,2016-05-12T06:50:00.000Z,3.5197,2016-05-12T06:50:00.000Z,3.644663,2016-05-12T06:50:00.000Z,2.008749008
2016-05-12T06:55:00.000Z,7.993566036,2016-05-12T06:55:00.000Z,6.679728985,2016-05-12T06:55:00.000Z,5.183546,2016-05-12T06:55:00.000Z,6.310644,2016-05-12T06:55:00.000Z,7.986200809,2016-05-12T06:55:00.000Z,2.062434,2016-05-12T06:55:00.000Z,1.143592,2016-05-12T06:55:00.000Z,3.484825,2016-05-12T06:55:00.000Z,3.667863,2016-05-12T06:55:00.000Z,2.001765966
2016-05-12T07:00:00.000Z,7.965446,2016-05-12T07:00:00.000Z,6.677516,2016-05-12T07:00:00.000Z,5.2123909,2016-05-12T07:00:00.000Z,6.299197,2016-05-12T07:00:00.000Z,7.954609871,2016-05-12T07:00:00.000Z,2.070828915,2016-05-12T07:00:00.000Z,1.11528,2016-05-12T07:00:00.000Z,3.501461,2016-05-12T07:00:00.000Z,3.638977,2016-05-12T07:00:00.000Z,2.021187067
2016-05-12T07:05:00.000Z,7.981164932,2016-05-12T07:05:00.000Z,6.654318,2016-05-12T07:05:00.000Z,5.212734,2016-05-12T07:05:00.000Z,6.329796791,2016-05-12T07:05:00.000Z,7.954798,2016-05-12T07:05:00.000Z,2.046256065,2016-05-12T07:05:00.000Z,1.149659,2016-05-12T07:05:00.000Z,3.495814,2016-05-12T07:05:00.000Z,3.636877,2016-05-12T07:05:00.000Z,2.008975983
2016-05-12T07:10:00.000Z,8.005204201,2016-05-12T07:10:00.000Z,6.668510914,2016-05-12T07:10:00.000Z,5.205294132,2016-05-12T07:10:00.000Z,6.311329842,2016-05-12T07:10:00.000Z,7.9867,2016-05-12T07:10:00.000Z,2.048697,2016-05-12T07:10:00.000Z,1.131688,2016-05-12T07:10:00.000Z,3.497264,2016-05-12T07:10:00.000Z,3.666908,2016-05-12T07:10:00.000Z,2.027750015
2016-05-12T07:15:00.000Z,7.951289,2016-05-12T07:15:00.000Z,6.662862778,2016-05-12T07:15:00.000Z,5.18091,2016-05-12T07:15:00.000Z,6.326785,2016-05-12T07:15:00.000Z,7.974337101,2016-05-12T07:15:00.000Z,2.064037,2016-05-12T07:15:00.000Z,1.12272,2016-05-12T07:15:00.000Z,3.508901,2016-05-12T07:15:00.000Z,3.654277,2016-05-12T07:15:00.000Z,2.00592494
2016-05-12T07:20:00.000Z,7.961706,2016-05-12T07:20:00.000Z,6.684803963,2016-05-12T07:20:00.000Z,5.208192825,2016-05-12T07:20:00.000Z,6.350327015,2016-05-12T07:20:00.000Z,7.968956,2016-05-12T07:20:00.000Z,2.08769393,2016-05-12T07:20:00.000Z,1.120585,2016-05-12T07:20:00.000Z,3.513062,2016-05-12T07:20:00.000Z,3.655957,2016-05-12T07:20:00.000Z,2.020767927
2016-05-12T07:25:00.000Z,7.967848,2016-05-12T07:25:00.000Z,6.673282,2016-05-12T07:25:00.000Z,5.193579,2016-05-12T07:25:00.000Z,6.326326847,2016-05-12T07:25:00.000Z,7.983530998,2016-05-12T07:25:00.000Z,2.06022191,2016-05-12T07:25:00.000Z,1.125011,2016-05-12T07:25:00.000Z,3.487953,2016-05-12T07:25:00.000Z,3.653057,2016-05-12T07:25:00.000Z,2.027712107
2016-05-12T07:30:00.000Z,7.952205,2016-05-12T07:30:00.000Z,6.663094997,2016-05-12T07:30:00.000Z,5.176904202,2016-05-12T07:30:00.000Z,6.316483,2016-05-12T07:30:00.000Z,7.994826,2016-05-12T07:30:00.000Z,2.094372,2016-05-12T07:30:00.000Z,1.12417,2016-05-12T07:30:00.000Z,3.502873,2016-05-12T07:30:00.000Z,3.654774,2016-05-12T07:30:00.000Z,2.027863979
2016-05-12T07:35:00.000Z,7.957472,2016-05-12T07:35:00.000Z,6.653937,2016-05-12T07:35:00.000Z,5.170609,2016-05-12T07:35:00.000Z,6.31011,2016-05-12T07:35:00.000Z,7.983379,2016-05-12T07:35:00.000Z,2.091204,2016-05-12T07:35:00.000Z,1.121576,2016-05-12T07:35:00.000Z,3.483643,2016-05-12T07:35:00.000Z,3.636421,2016-05-12T07:35:00.000Z,2.020807028
2016-05-12T07:40:00.000Z,7.991125,2016-05-12T07:40:00.000Z,6.649090767,2016-05-12T07:40:00.000Z,5.152102947,2016-05-12T07:40:00.000Z,6.287827,2016-05-12T07:40:00.000Z,7.978494167,2016-05-12T07:40:00.000Z,2.092044115,2016-05-12T07:40:00.000Z,1.134129,2016-05-12T07:40:00.000Z,3.472997,2016-05-12T07:40:00.000Z,3.657331,2016-05-12T07:40:00.000Z,2.032480955
2016-05-12T07:45:00.000Z,7.996811867,2016-05-12T07:45:00.000Z,6.672897,2016-05-12T07:45:00.000Z,5.195714951,2016-05-12T07:45:00.000Z,6.31797,2016-05-12T07:45:00.000Z,7.967698097,2016-05-12T07:45:00.000Z,2.083113909,2016-05-12T07:45:00.000Z,1.146875,2016-05-12T07:45:00.000Z,3.473989,2016-05-12T07:45:00.000Z,3.646951,2016-05-12T07:45:00.000Z,1.99386704
2016-05-12T07:50:00.000Z,8.006387,2016-05-12T07:50:00.000Z,6.657982,2016-05-12T07:50:00.000Z,5.161184788,2016-05-12T07:50:00.000Z,6.319878,2016-05-12T07:50:00.000Z,7.977615833,2016-05-12T07:50:00.000Z,2.099597931,2016-05-12T07:50:00.000Z,1.116656,2016-05-12T07:50:00.000Z,3.449608,2016-05-12T07:50:00.000Z,3.640883,2016-05-12T07:50:00.000Z,2.002453089
2016-05-12T07:55:00.000Z,8.013903618,2016-05-12T07:55:00.000Z,6.680492878,2016-05-12T07:55:00.000Z,5.16828,2016-05-12T07:55:00.000Z,6.325715,2016-05-12T07:55:00.000Z,7.969451904,2016-05-12T07:55:00.000Z,2.071897,2016-05-12T07:55:00.000Z,1.130009,2016-05-12T07:55:00.000Z,3.472347,2016-05-12T07:55:00.000Z,3.66725,2016-05-12T07:55:00.000Z,2.002263069
2016-05-12T08:00:00.000Z,8.026381,2016-05-12T08:00:00.000Z,6.630737,2016-05-12T08:00:00.000Z,5.158628,2016-05-12T08:00:00.000Z,6.343,2016-05-12T08:00:00.000Z,7.950067997,2016-05-12T08:00:00.000Z,2.12005,2016-05-12T08:00:00.000Z,1.133824,2016-05-12T08:00:00.000Z,3.490015,2016-05-12T08:00:00.000Z,3.648134,2016-05-12T08:00:00.000Z,1.998942018
2016-05-12T08:05:00.000Z,8.017910957,2016-05-12T08:05:00.000Z,6.665000916,2016-05-12T08:05:00.000Z,5.13871,2016-05-12T08:05:00.000Z,6.348380089,2016-05-12T08:05:00.000Z,7.9722,2016-05-12T08:05:00.000Z,2.125274897,2016-05-12T08:05:00.000Z,1.138022,2016-05-12T08:05:00.000Z,3.493524,2016-05-12T08:05:00.000Z,3.652257,2016-05-12T08:05:00.000Z,1.99318099
2016-05-12T08:10:00.000Z,8.007799149,2016-05-12T08:10:00.000Z,6.676829815,2016-05-12T08:10:00.000Z,5.117456913,2016-05-12T08:10:00.000Z,6.330295086,2016-05-12T08:10:00.000Z,7.963539,2016-05-12T08:10:00.000Z,2.108221,2016-05-12T08:10:00.000Z,1.148248,2016-05-12T08:10:00.000Z,3.498943,2016-05-12T08:10:00.000Z,3.701211,2016-05-12T08:10:00.000Z,2.01206708
2016-05-12T08:15:00.000Z,7.991277218,2016-05-12T08:15:00.000Z,6.688391,2016-05-12T08:15:00.000Z,5.151150227,2016-05-12T08:15:00.000Z,6.325907,2016-05-12T08:15:00.000Z,7.965711117,2016-05-12T08:15:00.000Z,2.091051,2016-05-12T08:15:00.000Z,1.131726,2016-05-12T08:15:00.000Z,3.496652,2016-05-12T08:15:00.000Z,3.653974,2016-05-12T08:15:00.000Z,1.993026018
2016-05-12T08:20:00.000Z,8.003489,2016-05-12T08:20:00.000Z,6.672784805,2016-05-12T08:20:00.000Z,5.141265869,2016-05-12T08:20:00.000Z,6.335178,2016-05-12T08:20:00.000Z,7.962812901,2016-05-12T08:20:00.000Z,2.097957,2016-05-12T08:20:00.000Z,1.128825,2016-05-12T08:20:00.000Z,3.502262,2016-05-12T08:20:00.000Z,3.656568,2016-05-12T08:20:00.000Z,1.99436295
2016-05-12T08:25:00.000Z,8.012911797,2016-05-12T08:25:00.000Z,6.698464,2016-05-12T08:25:00.000Z,5.103759766,2016-05-12T08:25:00.000Z,6.35189,2016-05-12T08:25:00.000Z,7.974525928,2016-05-12T08:25:00.000Z,2.092614889,2016-05-12T08:25:00.000Z,1.110397,2016-05-12T08:25:00.000Z,3.497685,2016-05-12T08:25:00.000Z,3.657367,2016-05-12T08:25:00.000Z,1.980208039
2016-05-12T08:30:00.000Z,8.027676582,2016-05-12T08:30:00.000Z,6.675457001,2016-05-12T08:30:00.000Z,5.108757973,2016-05-12T08:30:00.000Z,6.343114853,2016-05-12T08:30:00.000Z,7.939881,2016-05-12T08:30:00.000Z,2.10215497,2016-05-12T08:30:00.000Z,1.145653,2016-05-12T08:30:00.000Z,3.497799,2016-05-12T08:30:00.000Z,3.633559,2016-05-12T08:30:00.000Z,1.979177952
2016-05-12T08:35:00.000Z,8.003142,2016-05-12T08:35:00.000Z,6.693161,2016-05-12T08:35:00.000Z,5.127034187,2016-05-12T08:35:00.000Z,6.315032005,2016-05-12T08:35:00.000Z,7.957622,2016-05-12T08:35:00.000Z,2.101353884,2016-05-12T08:35:00.000Z,1.152255,2016-05-12T08:35:00.000Z,3.462695,2016-05-12T08:35:00.000Z,3.655575,2016-05-12T08:35:00.000Z,1.963304043
2016-05-12T08:40:00.000Z,8.002379417,2016-05-12T08:40:00.000Z,6.710104,2016-05-12T08:40:00.000Z,5.112499,2016-05-12T08:40:00.000Z,6.343344,2016-05-12T08:40:00.000Z,7.976625,2016-05-12T08:40:00.000Z,2.101432085,2016-05-12T08:40:00.000Z,1.141951,2016-05-12T08:40:00.000Z,3.489748,2016-05-12T08:40:00.000Z,3.674271,2016-05-12T08:40:00.000Z,1.983641982
2016-05-12T08:45:00.000Z,8.012262,2016-05-12T08:45:00.000Z,6.678279,2016-05-12T08:45:00.000Z,5.094295979,2016-05-12T08:45:00.000Z,6.333727837,2016-05-12T08:45:00.000Z,7.943924904,2016-05-12T08:45:00.000Z,2.112,2016-05-12T08:45:00.000Z,1.116387,2016-05-12T08:45:00.000Z,3.483375,2016-05-12T08:45:00.000Z,3.646838,2016-05-12T08:45:00.000Z,1.985968947
2016-05-12T08:50:00.000Z,8.006463,2016-05-12T08:50:00.000Z,6.673739,2016-05-12T08:50:00.000Z,5.090098,2016-05-12T08:50:00.000Z,6.34273386,2016-05-12T08:50:00.000Z,7.946712017,2016-05-12T08:50:00.000Z,2.081474066,2016-05-12T08:50:00.000Z,1.141762,2016-05-12T08:50:00.000Z,3.516229,2016-05-12T08:50:00.000Z,3.660841,2016-05-12T08:50:00.000Z,1.990432024
