Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-10T10:15:00.000Z,8.089147568,2016-05-10T10:15:00.000Z,8.101701736,2016-05-10T10:15:00.000Z,6.713384,2016-05-10T10:15:00.000Z,5.134131908,2016-05-10T10:15:00.000Z,8.053854942
2016-05-10T10:20:00.000Z,8.098116,2016-05-10T10:20:00.000Z,8.086974,2016-05-10T10:20:00.000Z,6.705944061,2016-05-10T10:20:00.000Z,5.134549,2016-05-10T10:20:00.000Z,8.020885468
2016-05-10T10:25:00.000Z,8.089566231,2016-05-10T10:25:00.000Z,8.113301,2016-05-10T10:25:00.000Z,6.695793152,2016-05-10T10:25:00.000Z,5.140007973,2016-05-10T10:25:00.000Z,8.007722
2016-05-10T10:30:00.000Z,8.097733,2016-05-10T10:30:00.000Z,8.08373,2016-05-10T10:30:00.000Z,6.730095863,2016-05-10T10:30:00.000Z,5.152789,2016-05-10T10:30:00.000Z,8.001122
2016-05-10T10:35:00.000Z,8.120475,2016-05-10T10:35:00.000Z,8.130661011,2016-05-10T10:35:00.000Z,6.727577,2016-05-10T10:35:00.000Z,5.15111208,2016-05-10T10:35:00.000Z,7.993988
2016-05-10T10:40:00.000Z,8.096663475,2016-05-10T10:40:00.000Z,8.110782,2016-05-10T10:40:00.000Z,6.7472682,2016-05-10T10:40:00.000Z,5.139204979,2016-05-10T10:40:00.000Z,7.949611
2016-05-10T10:45:00.000Z,8.136043549,2016-05-10T10:45:00.000Z,8.096361,2016-05-10T10:45:00.000Z,6.730095,2016-05-10T10:45:00.000Z,5.133597851,2016-05-10T10:45:00.000Z,7.943735
2016-05-10T10:50:00.000Z,8.103877,2016-05-10T10:50:00.000Z,8.103837967,2016-05-10T10:50:00.000Z,6.733035088,2016-05-10T10:50:00.000Z,5.134667,2016-05-10T10:50:00.000Z,7.970332146
2016-05-10T10:55:00.000Z,8.117268,2016-05-10T10:55:00.000Z,8.087395668,2016-05-10T10:55:00.000Z,6.714680195,2016-05-10T10:55:00.000Z,5.134856,2016-05-10T10:55:00.000Z,7.99810791
2016-05-10T11:00:00.000Z,8.137147,2016-05-10T11:00:00.000Z,8.094491005,2016-05-10T11:00:00.000Z,6.701096,2016-05-10T11:00:00.000Z,5.133444786,2016-05-10T11:00:00.000Z,8.029891014
2016-05-10T11:05:00.000Z,8.124481201,2016-05-10T11:05:00.000Z,8.114181,2016-05-10T11:05:00.000Z,6.710026,2016-05-10T11:05:00.000Z,5.152484894,2016-05-10T11:05:00.000Z,8.056907
2016-05-10T11:10:00.000Z,8.122229576,2016-05-10T11:10:00.000Z,8.122497,2016-05-10T11:10:00.000Z,6.706552982,2016-05-10T11:10:00.000Z,5.141038,2016-05-10T11:10:00.000Z,8.034506798
2016-05-10T11:15:00.000Z,8.107575417,2016-05-10T11:15:00.000Z,8.128526,2016-05-10T11:15:00.000Z,6.711782,2016-05-10T11:15:00.000Z,5.141879,2016-05-10T11:15:00.000Z,8.039735794
2016-05-10T11:20:00.000Z,8.080904961,2016-05-10T11:20:00.000Z,8.123753548,2016-05-10T11:20:00.000Z,6.727959156,2016-05-10T11:20:00.000Z,5.143785,2016-05-10T11:20:00.000Z,8.070872
2016-05-10T11:25:00.000Z,8.050685883,2016-05-10T11:25:00.000Z,8.124784,2016-05-10T11:25:00.000Z,6.70995,2016-05-10T11:25:00.000Z,5.147983074,2016-05-10T11:25:00.000Z,8.042634964
2016-05-10T11:30:00.000Z,8.084685326,2016-05-10T11:30:00.000Z,8.115438461,2016-05-10T11:30:00.000Z,6.724983215,2016-05-10T11:30:00.000Z,5.146417141,2016-05-10T11:30:00.000Z,8.080791
2016-05-10T11:35:00.000Z,8.075906754,2016-05-10T11:35:00.000Z,8.15073,2016-05-10T11:35:00.000Z,6.718341827,2016-05-10T11:35:00.000Z,5.161225,2016-05-10T11:35:00.000Z,8.074993
2016-05-10T11:40:00.000Z,8.066711,2016-05-10T11:40:00.000Z,8.112652,2016-05-10T11:40:00.000Z,6.717237,2016-05-10T11:40:00.000Z,5.134092808,2016-05-10T11:40:00.000Z,8.052786
2016-05-10T11:45:00.000Z,8.075260162,2016-05-10T11:45:00.000Z,8.106357574,2016-05-10T11:45:00.000Z,6.718229771,2016-05-10T11:45:00.000Z,5.13603878,2016-05-10T11:45:00.000Z,8.068428993
2016-05-10T11:50:00.000Z,8.055035,2016-05-10T11:50:00.000Z,8.116771,2016-05-10T11:50:00.000Z,6.706399918,2016-05-10T11:50:00.000Z,5.132413864,2016-05-10T11:50:00.000Z,8.089109421
2016-05-10T11:55:00.000Z,8.061713219,2016-05-10T11:55:00.000Z,8.111355782,2016-05-10T11:55:00.000Z,6.704646,2016-05-10T11:55:00.000Z,5.149659,2016-05-10T11:55:00.000Z,8.076748
2016-05-10T12:00:00.000Z,8.049580574,2016-05-10T12:00:00.000Z,8.13219,2016-05-10T12:00:00.000Z,6.733911,2016-05-10T12:00:00.000Z,5.154008865,2016-05-10T12:00:00.000Z,8.082468987
2016-05-10T12:05:00.000Z,8.06175,2016-05-10T12:05:00.000Z,8.132457,2016-05-10T12:05:00.000Z,6.717769146,2016-05-10T12:05:00.000Z,5.136918068,2016-05-10T12:05:00.000Z,8.086209
2016-05-10T12:10:00.000Z,8.03672,2016-05-10T12:10:00.000Z,8.145961761,2016-05-10T12:10:00.000Z,6.751688957,2016-05-10T12:10:00.000Z,5.156569,2016-05-10T12:10:00.000Z,8.076631546
2016-05-10T12:15:00.000Z,8.04153,2016-05-10T12:15:00.000Z,8.127267,2016-05-10T12:15:00.000Z,6.731125832,2016-05-10T12:15:00.000Z,5.148554,2016-05-10T12:15:00.000Z,8.098991
2016-05-10T12:20:00.000Z,8.036988,2016-05-10T12:20:00.000Z,8.146994,2016-05-10T12:20:00.000Z,6.722236,2016-05-10T12:20:00.000Z,5.138597,2016-05-10T12:20:00.000Z,8.095519066
2016-05-10T12:25:00.000Z,8.059804,2016-05-10T12:25:00.000Z,8.136652,2016-05-10T12:25:00.000Z,6.735970974,2016-05-10T12:25:00.000Z,5.122606,2016-05-10T12:25:00.000Z,8.076327324
2016-05-10T12:30:00.000Z,8.016155243,2016-05-10T12:30:00.000Z,8.141345,2016-05-10T12:30:00.000Z,6.737574,2016-05-10T12:30:00.000Z,5.136615,2016-05-10T12:30:00.000Z,8.099333763
2016-05-10T12:35:00.000Z,8.013901,2016-05-10T12:35:00.000Z,8.13207531,2016-05-10T12:35:00.000Z,6.735285,2016-05-10T12:35:00.000Z,5.137719154,2016-05-10T12:35:00.000Z,8.095212936
2016-05-10T12:40:00.000Z,8.035653,2016-05-10T12:40:00.000Z,8.14356,2016-05-10T12:40:00.000Z,6.744020939,2016-05-10T12:40:00.000Z,5.113108,2016-05-10T12:40:00.000Z,8.090064
2016-05-10T12:45:00.000Z,8.04336071,2016-05-10T12:45:00.000Z,8.125472069,2016-05-10T12:45:00.000Z,6.734063,2016-05-10T12:45:00.000Z,5.138901234,2016-05-10T12:45:00.000Z,8.090291023
2016-05-10T12:50:00.000Z,8.019358635,2016-05-10T12:50:00.000Z,8.149702072,2016-05-10T12:50:00.000Z,6.72796011,2016-05-10T12:50:00.000Z,5.148058891,2016-05-10T12:50:00.000Z,8.068354607
2016-05-10T12:55:00.000Z,8.015089,2016-05-10T12:55:00.000Z,8.162865,2016-05-10T12:55:00.000Z,6.728991032,2016-05-10T12:55:00.000Z,5.154851,2016-05-10T12:55:00.000Z,8.094643
2016-05-10T13:00:00.000Z,8.028708458,2016-05-10T13:00:00.000Z,8.16629982,2016-05-10T13:00:00.000Z,6.706247807,2016-05-10T13:00:00.000Z,5.16416,2016-05-10T13:00:00.000Z,8.072780609
2016-05-10T13:05:00.000Z,8.010201,2016-05-10T13:05:00.000Z,8.148518,2016-05-10T13:05:00.000Z,6.716016769,2016-05-10T13:05:00.000Z,5.154087,2016-05-10T13:05:00.000Z,8.076518
2016-05-10T13:10:00.000Z,8.01173,2016-05-10T13:10:00.000Z,8.154509,2016-05-10T13:10:00.000Z,6.711819,2016-05-10T13:10:00.000Z,5.169998,2016-05-10T13:10:00.000Z,8.043397903
2016-05-10T13:15:00.000Z,8.027871,2016-05-10T13:15:00.000Z,8.160158157,2016-05-10T13:15:00.000Z,6.733377,2016-05-10T13:15:00.000Z,5.135735,2016-05-10T13:15:00.000Z,7.978304
2016-05-10T13:20:00.000Z,8.00406,2016-05-10T13:20:00.000Z,8.165307999,2016-05-10T13:20:00.000Z,6.72983,2016-05-10T13:20:00.000Z,5.156223774,2016-05-10T13:20:00.000Z,7.921451092
2016-05-10T13:25:00.000Z,7.987119198,2016-05-10T13:25:00.000Z,8.145961761,2016-05-10T13:25:00.000Z,6.716131,2016-05-10T13:25:00.000Z,5.146074,2016-05-10T13:25:00.000Z,7.923436165
2016-05-10T13:30:00.000Z,7.986814,2016-05-10T13:30:00.000Z,8.154927,2016-05-10T13:30:00.000Z,6.734864235,2016-05-10T13:30:00.000Z,5.19255,2016-05-10T13:30:00.000Z,7.878067017
2016-05-10T13:35:00.000Z,7.987272,2016-05-10T13:35:00.000Z,8.13669014,2016-05-10T13:35:00.000Z,6.713078976,2016-05-10T13:35:00.000Z,5.149203,2016-05-10T13:35:00.000Z,7.865817
2016-05-10T13:40:00.000Z,7.974373817,2016-05-10T13:40:00.000Z,8.149702,2016-05-10T13:40:00.000Z,6.711628914,2016-05-10T13:40:00.000Z,5.148592,2016-05-10T13:40:00.000Z,7.839223862
2016-05-10T13:45:00.000Z,7.968801,2016-05-10T13:45:00.000Z,8.143176079,2016-05-10T13:45:00.000Z,6.702281,2016-05-10T13:45:00.000Z,5.147449,2016-05-10T13:45:00.000Z,7.844299793
2016-05-10T13:50:00.000Z,7.961515,2016-05-10T13:50:00.000Z,8.129899025,2016-05-10T13:50:00.000Z,6.714261055,2016-05-10T13:50:00.000Z,5.145809,2016-05-10T13:50:00.000Z,7.817513
2016-05-10T13:55:00.000Z,7.97132206,2016-05-10T13:55:00.000Z,8.132915,2016-05-10T13:55:00.000Z,6.713307,2016-05-10T13:55:00.000Z,5.146418095,2016-05-10T13:55:00.000Z,7.883982
2016-05-10T14:00:00.000Z,7.95781517,2016-05-10T14:00:00.000Z,8.148557,2016-05-10T14:00:00.000Z,6.712123871,2016-05-10T14:00:00.000Z,5.142412,2016-05-10T14:00:00.000Z,7.873528004
2016-05-10T14:05:00.000Z,7.927785,2016-05-10T14:05:00.000Z,8.148594856,2016-05-10T14:05:00.000Z,6.730516,2016-05-10T14:05:00.000Z,5.163781166,2016-05-10T14:05:00.000Z,7.928129
2016-05-10T14:10:00.000Z,7.970862865,2016-05-10T14:10:00.000Z,8.180761,2016-05-10T14:10:00.000Z,6.723038197,2016-05-10T14:10:00.000Z,5.157371,2016-05-10T14:10:00.000Z,7.957623
2016-05-10T14:15:00.000Z,7.949379921,2016-05-10T14:15:00.000Z,8.188087463,2016-05-10T14:15:00.000Z,6.71903,2016-05-10T14:15:00.000Z,5.116197,2016-05-10T14:15:00.000Z,7.952585
2016-05-10T14:20:00.000Z,7.976662,2016-05-10T14:20:00.000Z,8.153859,2016-05-10T14:20:00.000Z,6.708117,2016-05-10T14:20:00.000Z,5.13066,2016-05-10T14:20:00.000Z,7.93850708
2016-05-10T14:25:00.000Z,8.004022598,2016-05-10T14:25:00.000Z,8.178242,2016-05-10T14:25:00.000Z,6.733644009,2016-05-10T14:25:00.000Z,5.148973942,2016-05-10T14:25:00.000Z,7.953848
2016-05-10T14:30:00.000Z,8.050495,2016-05-10T14:30:00.000Z,8.162522316,2016-05-10T14:30:00.000Z,6.712201118,2016-05-10T14:30:00.000Z,5.124478,2016-05-10T14:30:00.000Z,7.958998203
2016-05-10T14:35:00.000Z,8.086401939,2016-05-10T14:35:00.000Z,8.174807549,2016-05-10T14:35:00.000Z,6.722808,2016-05-10T14:35:00.000Z,5.139513,2016-05-10T14:35:00.000Z,7.977159
2016-05-10T14:40:00.000Z,8.089720726,2016-05-10T14:40:00.000Z,8.188276,2016-05-10T14:40:00.000Z,6.726737,2016-05-10T14:40:00.000Z,5.151265144,2016-05-10T14:40:00.000Z,7.979866982
2016-05-10T14:45:00.000Z,8.114635,2016-05-10T14:45:00.000Z,8.181218,2016-05-10T14:45:00.000Z,6.72426,2016-05-10T14:45:00.000Z,5.12237978,2016-05-10T14:45:00.000Z,7.955599785
2016-05-10T14:50:00.000Z,8.093229,2016-05-10T14:50:00.000Z,8.160537,2016-05-10T14:50:00.000Z,6.740666,2016-05-10T14:50:00.000Z,5.139130116,2016-05-10T14:50:00.000Z,7.989828
2016-05-10T14:55:00.000Z,7.495511,2016-05-10T14:55:00.000Z,8.15733242,2016-05-10T14:55:00.000Z,6.709872,2016-05-10T14:55:00.000Z,5.12779808,2016-05-10T14:55:00.000Z,7.983037
2016-05-10T15:00:00.000Z,6.541757,2016-05-10T15:00:00.000Z,8.171108,2016-05-10T15:00:00.000Z,6.733797,2016-05-10T15:00:00.000Z,5.155462,2016-05-10T15:00:00.000Z,7.991046906
2016-05-10T15:05:00.000Z,6.520542,2016-05-10T15:05:00.000Z,8.189078331,2016-05-10T15:05:00.000Z,6.705829144,2016-05-10T15:05:00.000Z,5.143634,2016-05-10T15:05:00.000Z,7.947627068
2016-05-10T15:10:00.000Z,6.506804943,2016-05-10T15:10:00.000Z,8.142338,2016-05-10T15:10:00.000Z,6.72765398,2016-05-10T15:10:00.000Z,5.154812813,2016-05-10T15:10:00.000Z,7.966053963
2016-05-10T15:15:00.000Z,6.551832,2016-05-10T15:15:00.000Z,8.177557,2016-05-10T15:15:00.000Z,6.717658043,2016-05-10T15:15:00.000Z,5.16626,2016-05-10T15:15:00.000Z,7.961666107
2016-05-10T15:20:00.000Z,6.525921822,2016-05-10T15:20:00.000Z,8.16511631,2016-05-10T15:20:00.000Z,6.722847,2016-05-10T15:20:00.000Z,5.146111965,2016-05-10T15:20:00.000Z,7.953886032
2016-05-10T15:25:00.000Z,6.540725,2016-05-10T15:25:00.000Z,8.176601,2016-05-10T15:25:00.000Z,6.710024834,2016-05-10T15:25:00.000Z,5.140084,2016-05-10T15:25:00.000Z,7.976777077
2016-05-10T15:30:00.000Z,6.511689,2016-05-10T15:30:00.000Z,8.193696,2016-05-10T15:30:00.000Z,6.723763,2016-05-10T15:30:00.000Z,5.134627819,2016-05-10T15:30:00.000Z,7.973075867
2016-05-10T15:35:00.000Z,6.530039787,2016-05-10T15:35:00.000Z,8.162407875,2016-05-10T15:35:00.000Z,6.712392,2016-05-10T15:35:00.000Z,5.12070179,2016-05-10T15:35:00.000Z,7.978877
2016-05-10T15:40:00.000Z,6.526876,2016-05-10T15:40:00.000Z,8.174466,2016-05-10T15:40:00.000Z,6.721855164,2016-05-10T15:40:00.000Z,5.137337,2016-05-10T15:40:00.000Z,7.967085838
2016-05-10T15:45:00.000Z,6.554269791,2016-05-10T15:45:00.000Z,8.167215,2016-05-10T15:45:00.000Z,6.722426891,2016-05-10T15:45:00.000Z,5.129856,2016-05-10T15:45:00.000Z,7.957697868
2016-05-10T15:50:00.000Z,6.546487,2016-05-10T15:50:00.000Z,8.15466404,2016-05-10T15:50:00.000Z,6.704264,2016-05-10T15:50:00.000Z,5.172134,2016-05-10T15:50:00.000Z,7.983568
2016-05-10T15:55:00.000Z,6.579379082,2016-05-10T15:55:00.000Z,8.178090096,2016-05-10T15:55:00.000Z,6.72403,2016-05-10T15:55:00.000Z,5.134819031,2016-05-10T15:55:00.000Z,7.961323
2016-05-10T16:00:00.000Z,6.561943,2016-05-10T16:00:00.000Z,8.179386,2016-05-10T16:00:00.000Z,6.71029377,2016-05-10T16:00:00.000Z,5.145196915,2016-05-10T16:00:00.000Z,7.932402
2016-05-10T16:05:00.000Z,6.525236,2016-05-10T16:05:00.000Z,8.163896561,2016-05-10T16:05:00.000Z,6.703767,2016-05-10T16:05:00.000Z,5.137756824,2016-05-10T16:05:00.000Z,7.965479
2016-05-10T16:10:00.000Z,6.569152832,2016-05-10T16:10:00.000Z,8.174654961,2016-05-10T16:10:00.000Z,6.717885,2016-05-10T16:10:00.000Z,5.145769119,2016-05-10T16:10:00.000Z,7.931983
2016-05-10T16:15:00.000Z,6.562209129,2016-05-10T16:15:00.000Z,8.160425,2016-05-10T16:15:00.000Z,6.698958874,2016-05-10T16:15:00.000Z,5.159889,2016-05-10T16:15:00.000Z,7.890585
2016-05-10T16:20:00.000Z,6.559958,2016-05-10T16:20:00.000Z,8.188317,2016-05-10T16:20:00.000Z,6.703845,2016-05-10T16:20:00.000Z,5.155272,2016-05-10T16:20:00.000Z,7.848763943
2016-05-10T16:25:00.000Z,6.589035,2016-05-10T16:25:00.000Z,8.16740799,2016-05-10T16:25:00.000Z,6.71612978,2016-05-10T16:25:00.000Z,5.162214,2016-05-10T16:25:00.000Z,7.852654
2016-05-10T16:30:00.000Z,6.530691147,2016-05-10T16:30:00.000Z,8.2023592,2016-05-10T16:30:00.000Z,6.698083,2016-05-10T16:30:00.000Z,5.159618855,2016-05-10T16:30:00.000Z,7.823542
2016-05-10T16:35:00.000Z,6.563695908,2016-05-10T16:35:00.000Z,8.213307,2016-05-10T16:35:00.000Z,6.723227978,2016-05-10T16:35:00.000Z,5.127417,2016-05-10T16:35:00.000Z,7.819687
2016-05-10T16:40:00.000Z,6.562435,2016-05-10T16:40:00.000Z,8.237805367,2016-05-10T16:40:00.000Z,6.702355,2016-05-10T16:40:00.000Z,5.118484974,2016-05-10T16:40:00.000Z,7.823236
2016-05-10T16:45:00.000Z,6.552479,2016-05-10T16:45:00.000Z,8.212507248,2016-05-10T16:45:00.000Z,6.691826,2016-05-10T16:45:00.000Z,5.147105,2016-05-10T16:45:00.000Z,7.811598
2016-05-10T16:50:00.000Z,6.578463078,2016-05-10T16:50:00.000Z,8.230746269,2016-05-10T16:50:00.000Z,6.709568024,2016-05-10T16:50:00.000Z,5.146723,2016-05-10T16:50:00.000Z,7.813086033
2016-05-10T16:55:00.000Z,6.54915905,2016-05-10T16:55:00.000Z,8.225021362,2016-05-10T16:55:00.000Z,6.710637,2016-05-10T16:55:00.000Z,5.123563,2016-05-10T16:55:00.000Z,7.799732
2016-05-10T17:00:00.000Z,6.572434,2016-05-10T17:00:00.000Z,8.256007,2016-05-10T17:00:00.000Z,6.699265,2016-05-10T17:00:00.000Z,5.135507107,2016-05-10T17:00:00.000Z,7.790461063
2016-05-10T17:05:00.000Z,6.585672855,2016-05-10T17:05:00.000Z,8.236012,2016-05-10T17:05:00.000Z,6.68320179,2016-05-10T17:05:00.000Z,5.139205,2016-05-10T17:05:00.000Z,7.798053
2016-05-10T17:10:00.000Z,6.580105,2016-05-10T17:10:00.000Z,8.248067856,2016-05-10T17:10:00.000Z,6.698808193,2016-05-10T17:10:00.000Z,5.141877,2016-05-10T17:10:00.000Z,7.768099785
2016-05-10T17:15:00.000Z,6.577928066,2016-05-10T17:15:00.000Z,8.229411125,2016-05-10T17:15:00.000Z,6.684997,2016-05-10T17:15:00.000Z,5.147714138,2016-05-10T17:15:00.000Z,7.751465
2016-05-10T17:20:00.000Z,6.572091103,2016-05-10T17:20:00.000Z,8.230630875,2016-05-10T17:20:00.000Z,6.712162018,2016-05-10T17:20:00.000Z,5.151263,2016-05-10T17:20:00.000Z,7.753335
2016-05-10T17:25:00.000Z,6.561484,2016-05-10T17:25:00.000Z,8.225059,2016-05-10T17:25:00.000Z,6.714491,2016-05-10T17:25:00.000Z,5.131767,2016-05-10T17:25:00.000Z,7.755355
2016-05-10T17:30:00.000Z,6.584111214,2016-05-10T17:30:00.000Z,8.229296684,2016-05-10T17:30:00.000Z,6.709721,2016-05-10T17:30:00.000Z,5.133215,2016-05-10T17:30:00.000Z,7.736392021
2016-05-10T17:35:00.000Z,6.58808,2016-05-10T17:35:00.000Z,8.215407372,2016-05-10T17:35:00.000Z,6.720290184,2016-05-10T17:35:00.000Z,5.151148796,2016-05-10T17:35:00.000Z,7.760203
2016-05-10T17:40:00.000Z,6.580905,2016-05-10T17:40:00.000Z,8.243413,2016-05-10T17:40:00.000Z,6.717352867,2016-05-10T17:40:00.000Z,5.137832165,2016-05-10T17:40:00.000Z,7.726700783
2016-05-10T17:45:00.000Z,6.588037968,2016-05-10T17:45:00.000Z,8.201211929,2016-05-10T17:45:00.000Z,6.705791,2016-05-10T17:45:00.000Z,5.149434,2016-05-10T17:45:00.000Z,7.703919888
2016-05-10T17:50:00.000Z,6.59437418,2016-05-10T17:50:00.000Z,8.203235626,2016-05-10T17:50:00.000Z,6.735284,2016-05-10T17:50:00.000Z,5.153746,2016-05-10T17:50:00.000Z,7.715482235
2016-05-10T17:55:00.000Z,6.589487076,2016-05-10T17:55:00.000Z,8.235514641,2016-05-10T17:55:00.000Z,6.723074,2016-05-10T17:55:00.000Z,5.16561079,2016-05-10T17:55:00.000Z,7.704417
2016-05-10T18:00:00.000Z,6.578615,2016-05-10T18:00:00.000Z,8.233532,2016-05-10T18:00:00.000Z,6.68637,2016-05-10T18:00:00.000Z,5.147447109,2016-05-10T18:00:00.000Z,7.704112053
2016-05-10T18:05:00.000Z,6.59975481,2016-05-10T18:05:00.000Z,8.23997879,2016-05-10T18:05:00.000Z,6.708043,2016-05-10T18:05:00.000Z,5.150692,2016-05-10T18:05:00.000Z,7.717045784
2016-05-10T18:10:00.000Z,6.572053,2016-05-10T18:10:00.000Z,8.245930672,2016-05-10T18:10:00.000Z,6.706554,2016-05-10T18:10:00.000Z,5.127112865,2016-05-10T18:10:00.000Z,7.717809
2016-05-10T18:15:00.000Z,6.574876,2016-05-10T18:15:00.000Z,8.262568,2016-05-10T18:15:00.000Z,6.70331,2016-05-10T18:15:00.000Z,5.165458,2016-05-10T18:15:00.000Z,7.711819172
2016-05-10T18:20:00.000Z,6.59967804,2016-05-10T18:20:00.000Z,8.257951736,2016-05-10T18:20:00.000Z,6.700032234,2016-05-10T18:20:00.000Z,5.148556,2016-05-10T18:20:00.000Z,7.713918
2016-05-10T18:25:00.000Z,6.597579002,2016-05-10T18:25:00.000Z,8.296489716,2016-05-10T18:25:00.000Z,6.712279,2016-05-10T18:25:00.000Z,5.135543823,2016-05-10T18:25:00.000Z,7.693924904
2016-05-10T18:30:00.000Z,6.597579,2016-05-10T18:30:00.000Z,8.327129,2016-05-10T18:30:00.000Z,6.723917,2016-05-10T18:30:00.000Z,5.128102,2016-05-10T18:30:00.000Z,7.694953918
2016-05-10T18:35:00.000Z,6.594983,2016-05-10T18:35:00.000Z,8.330524,2016-05-10T18:35:00.000Z,6.714909077,2016-05-10T18:35:00.000Z,5.133139133,2016-05-10T18:35:00.000Z,7.703692
2016-05-10T18:40:00.000Z,6.587317944,2016-05-10T18:40:00.000Z,8.310529709,2016-05-10T18:40:00.000Z,6.739862919,2016-05-10T18:40:00.000Z,5.134971142,2016-05-10T18:40:00.000Z,7.717428
2016-05-10T18:45:00.000Z,6.581439,2016-05-10T18:45:00.000Z,8.334604,2016-05-10T18:45:00.000Z,6.738146782,2016-05-10T18:45:00.000Z,5.144927979,2016-05-10T18:45:00.000Z,7.714757919
2016-05-10T18:50:00.000Z,6.583880901,2016-05-10T18:50:00.000Z,8.309500694,2016-05-10T18:50:00.000Z,6.734025955,2016-05-10T18:50:00.000Z,5.149282,2016-05-10T18:50:00.000Z,7.728417873
2016-05-10T18:55:00.000Z,6.591054,2016-05-10T18:55:00.000Z,8.307975769,2016-05-10T18:55:00.000Z,6.7615,2016-05-10T18:55:00.000Z,5.178315163,2016-05-10T18:55:00.000Z,7.768252
2016-05-10T19:00:00.000Z,6.593495846,2016-05-10T19:00:00.000Z,8.330293655,2016-05-10T19:00:00.000Z,6.726700783,2016-05-10T19:00:00.000Z,5.154662,2016-05-10T19:00:00.000Z,7.772297859
2016-05-10T19:05:00.000Z,6.618565,2016-05-10T19:05:00.000Z,8.325221,2016-05-10T19:05:00.000Z,6.7375,2016-05-10T19:05:00.000Z,5.153593063,2016-05-10T19:05:00.000Z,7.808507919
2016-05-10T19:10:00.000Z,6.578537941,2016-05-10T19:10:00.000Z,8.320487022,2016-05-10T19:10:00.000Z,6.718307018,2016-05-10T19:10:00.000Z,5.150042057,2016-05-10T19:10:00.000Z,7.815376
2016-05-10T19:15:00.000Z,6.581628799,2016-05-10T19:15:00.000Z,8.301412,2016-05-10T19:15:00.000Z,6.729028225,2016-05-10T19:15:00.000Z,5.128178,2016-05-10T19:15:00.000Z,7.809194
2016-05-10T19:20:00.000Z,6.583346844,2016-05-10T19:20:00.000Z,8.3604,2016-05-10T19:20:00.000Z,6.737268,2016-05-10T19:20:00.000Z,5.164391,2016-05-10T19:20:00.000Z,7.823043
2016-05-10T19:25:00.000Z,6.636116,2016-05-10T19:25:00.000Z,8.319495201,2016-05-10T19:25:00.000Z,6.735247,2016-05-10T19:25:00.000Z,5.135084,2016-05-10T19:25:00.000Z,7.820452213
2016-05-10T19:30:00.000Z,6.614293098,2016-05-10T19:30:00.000Z,8.332964,2016-05-10T19:30:00.000Z,6.734064102,2016-05-10T19:30:00.000Z,5.143860817,2016-05-10T19:30:00.000Z,7.821557999
2016-05-10T19:35:00.000Z,6.576364,2016-05-10T19:35:00.000Z,8.336933,2016-05-10T19:35:00.000Z,6.722122,2016-05-10T19:35:00.000Z,5.162901,2016-05-10T19:35:00.000Z,7.825143814
2016-05-10T19:40:00.000Z,6.58476,2016-05-10T19:40:00.000Z,8.322169,2016-05-10T19:40:00.000Z,6.72597599,2016-05-10T19:40:00.000Z,5.155612,2016-05-10T19:40:00.000Z,7.818505
2016-05-10T19:45:00.000Z,6.598571777,2016-05-10T19:45:00.000Z,8.34441185,2016-05-10T19:45:00.000Z,6.721625,2016-05-10T19:45:00.000Z,5.166259,2016-05-10T19:45:00.000Z,7.797403812
2016-05-10T19:50:00.000Z,6.583499,2016-05-10T19:50:00.000Z,8.352272987,2016-05-10T19:50:00.000Z,6.731699,2016-05-10T19:50:00.000Z,5.163129807,2016-05-10T19:50:00.000Z,7.857614994
2016-05-10T19:55:00.000Z,6.57728,2016-05-10T19:55:00.000Z,8.332357407,2016-05-10T19:55:00.000Z,6.714643,2016-05-10T19:55:00.000Z,5.126269817,2016-05-10T19:55:00.000Z,7.845711
2016-05-10T20:00:00.000Z,6.603187084,2016-05-10T20:00:00.000Z,8.350784302,2016-05-10T20:00:00.000Z,6.725364208,2016-05-10T20:00:00.000Z,5.151836872,2016-05-10T20:00:00.000Z,7.848916
2016-05-10T20:05:00.000Z,6.618831,2016-05-10T20:05:00.000Z,8.341894,2016-05-10T20:05:00.000Z,6.735704,2016-05-10T20:05:00.000Z,5.149966,2016-05-10T20:05:00.000Z,7.819078
2016-05-10T20:10:00.000Z,6.599372864,2016-05-10T20:10:00.000Z,8.333309174,2016-05-10T20:10:00.000Z,6.728837967,2016-05-10T20:10:00.000Z,5.118792057,2016-05-10T20:10:00.000Z,7.871235847
2016-05-10T20:15:00.000Z,6.583078861,2016-05-10T20:15:00.000Z,8.329722,2016-05-10T20:15:00.000Z,6.730021,2016-05-10T20:15:00.000Z,5.159581184,2016-05-10T20:15:00.000Z,7.844604
2016-05-10T20:20:00.000Z,6.591208,2016-05-10T20:20:00.000Z,8.320528,2016-05-10T20:20:00.000Z,6.725897,2016-05-10T20:20:00.000Z,5.154965,2016-05-10T20:20:00.000Z,7.825373173
2016-05-10T20:25:00.000Z,6.588002205,2016-05-10T20:25:00.000Z,8.336135,2016-05-10T20:25:00.000Z,6.718612,2016-05-10T20:25:00.000Z,5.137185,2016-05-10T20:25:00.000Z,7.877072811
2016-05-10T20:30:00.000Z,6.583498001,2016-05-10T20:30:00.000Z,8.368145943,2016-05-10T20:30:00.000Z,6.729752,2016-05-10T20:30:00.000Z,5.17698288,2016-05-10T20:30:00.000Z,7.833577
