Date,Value
2016-05-17T20:20:00.000Z,6.727919102
2016-05-17T20:25:00.000Z,6.730973
2016-05-17T20:30:00.000Z,6.74494
2016-05-17T20:35:00.000Z,6.716320992
2016-05-17T20:40:00.000Z,6.752723
2016-05-17T20:45:00.000Z,6.751922
2016-05-17T20:50:00.000Z,6.752647
2016-05-17T20:55:00.000Z,6.737115
2016-05-17T21:00:00.000Z,6.74467
2016-05-17T21:05:00.000Z,6.76050806
2016-05-17T21:10:00.000Z,6.101625
2016-05-17T21:15:00.000Z,5.279813766
2016-05-17T21:20:00.000Z,5.286375046
2016-05-17T21:25:00.000Z,5.276875
2016-05-17T21:30:00.000Z,5.298701
2016-05-17T21:35:00.000Z,5.267486095
2016-05-17T21:40:00.000Z,5.299045
2016-05-17T21:45:00.000Z,5.286756992
2016-05-17T21:50:00.000Z,5.30026722
2016-05-17T21:55:00.000Z,5.300645828
2016-05-17T22:00:00.000Z,5.289161
2016-05-17T22:05:00.000Z,5.284772873
2016-05-17T22:10:00.000Z,5.283208
2016-05-17T22:15:00.000Z,5.277334
2016-05-17T22:20:00.000Z,5.265275
2016-05-17T22:25:00.000Z,5.283286095
2016-05-17T22:30:00.000Z,5.287024021
2016-05-17T22:35:00.000Z,5.289847851
2016-05-17T22:40:00.000Z,5.285995007
2016-05-17T22:45:00.000Z,5.253219128
2016-05-17T22:50:00.000Z,5.285231
2016-05-17T22:55:00.000Z,5.258714
2016-05-17T23:00:00.000Z,5.271304
2016-05-17T23:05:00.000Z,5.283360958
2016-05-17T23:10:00.000Z,5.293015
2016-05-17T23:15:00.000Z,5.291220188
2016-05-17T23:20:00.000Z,5.275844097
2016-05-17T23:25:00.000Z,5.293741226
2016-05-17T23:30:00.000Z,5.257987022
2016-05-17T23:35:00.000Z,5.293969
2016-05-17T23:40:00.000Z,5.296831
2016-05-17T23:45:00.000Z,5.26958704
2016-05-17T23:50:00.000Z,5.28202486
2016-05-17T23:55:00.000Z,5.280690193
2016-05-18T00:00:00.000Z,5.261307
2016-05-18T00:05:00.000Z,5.310986996
2016-05-18T00:10:00.000Z,5.276149
2016-05-18T00:15:00.000Z,5.276416
2016-05-18T00:20:00.000Z,5.286375046
2016-05-18T00:25:00.000Z,5.270883083
2016-05-18T00:30:00.000Z,5.277484894
2016-05-18T00:35:00.000Z,5.297059
2016-05-18T00:40:00.000Z,5.290496
2016-05-18T00:45:00.000Z,5.299118996
2016-05-18T00:50:00.000Z,5.295724869
2016-05-18T00:55:00.000Z,5.261155128
2016-05-18T01:00:00.000Z,5.279926777
2016-05-18T01:05:00.000Z,5.284773
2016-05-18T01:10:00.000Z,5.311330795
2016-05-18T01:15:00.000Z,5.28935194
2016-05-18T01:20:00.000Z,5.263328
2016-05-18T01:25:00.000Z,5.311824
2016-05-18T01:30:00.000Z,5.304652214
2016-05-18T01:35:00.000Z,5.301372051
2016-05-18T01:40:00.000Z,5.295913
2016-05-18T01:45:00.000Z,5.273403
2016-05-18T01:50:00.000Z,5.301218987
2016-05-18T01:55:00.000Z,5.29164
2016-05-18T02:00:00.000Z,5.309154987
2016-05-18T02:05:00.000Z,5.291297
2016-05-18T02:10:00.000Z,5.309765816
2016-05-18T02:15:00.000Z,5.316136837
2016-05-18T02:20:00.000Z,5.313427
2016-05-18T02:25:00.000Z,5.313542843
2016-05-18T02:30:00.000Z,5.283018112
2016-05-18T02:35:00.000Z,5.297669
2016-05-18T02:40:00.000Z,5.298851
2016-05-18T02:45:00.000Z,5.30774498
2016-05-18T02:50:00.000Z,5.300112
2016-05-18T02:55:00.000Z,5.286375
2016-05-18T03:00:00.000Z,5.281606197
2016-05-18T03:05:00.000Z,5.301371
2016-05-18T03:10:00.000Z,5.282483101
2016-05-18T03:15:00.000Z,5.298319
2016-05-18T03:20:00.000Z,5.28565
2016-05-18T03:25:00.000Z,5.293776989
2016-05-18T03:30:00.000Z,5.280615807
2016-05-18T03:35:00.000Z,5.288626
2016-05-18T03:40:00.000Z,5.296373844
2016-05-18T03:45:00.000Z,5.305223942
2016-05-18T03:50:00.000Z,5.306639194
2016-05-18T03:55:00.000Z,5.30366
2016-05-18T04:00:00.000Z,5.279315
2016-05-18T04:05:00.000Z,5.299273014
2016-05-18T04:10:00.000Z,5.287903
2016-05-18T04:15:00.000Z,5.268823
2016-05-18T04:20:00.000Z,5.317205906
2016-05-18T04:25:00.000Z,5.293663
2016-05-18T04:30:00.000Z,5.278211117
2016-05-18T04:35:00.000Z,5.296905994
2016-05-18T04:40:00.000Z,5.259665966
2016-05-18T04:45:00.000Z,5.299197
2016-05-18T04:50:00.000Z,5.288206
2016-05-18T04:55:00.000Z,5.270503
2016-05-18T05:00:00.000Z,5.280230045
2016-05-18T05:05:00.000Z,5.298281
2016-05-18T05:10:00.000Z,5.276113033
2016-05-18T05:15:00.000Z,5.292365
2016-05-18T05:20:00.000Z,5.277332783
2016-05-18T05:25:00.000Z,5.287446022
2016-05-18T05:30:00.000Z,5.259856224
2016-05-18T05:35:00.000Z,5.289239
2016-05-18T05:40:00.000Z,5.28798008
2016-05-18T05:45:00.000Z,5.258292
2016-05-18T05:50:00.000Z,5.296907902
2016-05-18T05:55:00.000Z,5.28034687
2016-05-18T06:00:00.000Z,5.273252
2016-05-18T06:05:00.000Z,5.289123
2016-05-18T06:10:00.000Z,5.274777
2016-05-18T06:15:00.000Z,5.280727863
2016-05-18T06:20:00.000Z,5.311636
2016-05-18T06:25:00.000Z,5.25398
2016-05-18T06:30:00.000Z,5.261651
2016-05-18T06:35:00.000Z,5.285688877
2016-05-18T06:40:00.000Z,5.276568
2016-05-18T06:45:00.000Z,5.294809818
2016-05-18T06:50:00.000Z,5.272524
2016-05-18T06:55:00.000Z,5.276303
2016-05-18T07:00:00.000Z,5.235970974
2016-05-18T07:05:00.000Z,5.263558865
2016-05-18T07:10:00.000Z,5.273211
2016-05-18T07:15:00.000Z,5.258446
2016-05-18T07:20:00.000Z,5.260085106
2016-05-18T07:25:00.000Z,5.248067
2016-05-18T07:30:00.000Z,5.278287888
2016-05-18T07:35:00.000Z,5.237498
2016-05-18T07:40:00.000Z,5.244554996
2016-05-18T07:45:00.000Z,5.264588
2016-05-18T07:50:00.000Z,5.225593
2016-05-18T07:55:00.000Z,5.246732235
2016-05-18T08:00:00.000Z,5.257644176
2016-05-18T08:05:00.000Z,5.26661
2016-05-18T08:10:00.000Z,5.244403
2016-05-18T08:15:00.000Z,5.245586
2016-05-18T08:20:00.000Z,5.221892
2016-05-18T08:25:00.000Z,5.232423782
2016-05-18T08:30:00.000Z,5.197701
2016-05-18T08:35:00.000Z,5.226891041
2016-05-18T08:40:00.000Z,5.228415966
2016-05-18T08:45:00.000Z,5.216361046
2016-05-18T08:50:00.000Z,5.191824
2016-05-18T08:55:00.000Z,5.19682312
2016-05-18T09:00:00.000Z,5.168050766
2016-05-18T09:05:00.000Z,5.197588
2016-05-18T09:10:00.000Z,5.179767132
2016-05-18T09:15:00.000Z,5.167785
2016-05-18T09:20:00.000Z,5.163895
2016-05-18T09:25:00.000Z,5.161223888
2016-05-18T09:30:00.000Z,5.206895
2016-05-18T09:35:00.000Z,5.190218925
2016-05-18T09:40:00.000Z,5.168587
2016-05-18T09:45:00.000Z,5.181447
2016-05-18T09:50:00.000Z,5.156836
2016-05-18T09:55:00.000Z,5.15813303
2016-05-18T10:00:00.000Z,5.175148964
2016-05-18T10:05:00.000Z,5.171104908
2016-05-18T10:10:00.000Z,5.142182
2016-05-18T10:15:00.000Z,5.168930054
2016-05-18T10:20:00.000Z,5.151379108
2016-05-18T10:25:00.000Z,5.146875858
2016-05-18T10:30:00.000Z,5.137794
2016-05-18T10:35:00.000Z,5.141266823
2016-05-18T10:40:00.000Z,5.145197
2016-05-18T10:45:00.000Z,5.110668182
2016-05-18T10:50:00.000Z,5.117074013
2016-05-18T10:55:00.000Z,5.128408
2016-05-18T11:00:00.000Z,5.124135017
2016-05-18T11:05:00.000Z,5.131918907
2016-05-18T11:10:00.000Z,5.089067936
2016-05-18T11:15:00.000Z,5.140733
2016-05-18T11:20:00.000Z,5.15652895
2016-05-18T11:25:00.000Z,5.142487049
2016-05-18T11:30:00.000Z,5.134627819
2016-05-18T11:35:00.000Z,5.135506
2016-05-18T11:40:00.000Z,5.128637
2016-05-18T11:45:00.000Z,5.105322838
2016-05-18T11:50:00.000Z,5.136154175
2016-05-18T11:55:00.000Z,5.153934
2016-05-18T12:00:00.000Z,5.134704
2016-05-18T12:05:00.000Z,5.135848999
2016-05-18T12:10:00.000Z,5.135468
2016-05-18T12:15:00.000Z,5.145274162
2016-05-18T12:20:00.000Z,5.156223774
2016-05-18T12:25:00.000Z,5.125204086
2016-05-18T12:30:00.000Z,5.132377
2016-05-18T12:35:00.000Z,5.10746
2016-05-18T12:40:00.000Z,5.100478172
2016-05-18T12:45:00.000Z,5.149202824
2016-05-18T12:50:00.000Z,5.145693
2016-05-18T12:55:00.000Z,5.118373
2016-05-18T13:00:00.000Z,5.140770912
2016-05-18T13:05:00.000Z,5.127111912
2016-05-18T13:10:00.000Z,5.131615
2016-05-18T13:15:00.000Z,5.115168095
2016-05-18T13:20:00.000Z,5.140275002
2016-05-18T13:25:00.000Z,5.095059872
2016-05-18T13:30:00.000Z,5.114023
2016-05-18T13:35:00.000Z,5.140045166
2016-05-18T13:40:00.000Z,5.119289
2016-05-18T13:45:00.000Z,5.116083
2016-05-18T13:50:00.000Z,5.112611
2016-05-18T13:55:00.000Z,5.08613205
2016-05-18T14:00:00.000Z,5.092008
2016-05-18T14:05:00.000Z,5.086703
2016-05-18T14:10:00.000Z,5.08201
2016-05-18T14:15:00.000Z,5.089031
2016-05-18T14:20:00.000Z,5.097119808
2016-05-18T14:25:00.000Z,5.112305
2016-05-18T14:30:00.000Z,5.102955818
2016-05-18T14:35:00.000Z,5.097234
2016-05-18T14:40:00.000Z,5.087049007
2016-05-18T14:45:00.000Z,5.082239151
2016-05-18T14:50:00.000Z,5.099067
2016-05-18T14:55:00.000Z,5.082926
2016-05-18T15:00:00.000Z,5.082009792
2016-05-18T15:05:00.000Z,5.075982
2016-05-18T15:10:00.000Z,5.061253
2016-05-18T15:15:00.000Z,5.03278923
2016-05-18T15:20:00.000Z,5.031492233
2016-05-18T15:25:00.000Z,5.029163837
2016-05-18T15:30:00.000Z,5.012145042
2016-05-18T15:35:00.000Z,5.041564941
2016-05-18T15:40:00.000Z,5.062207
2016-05-18T15:45:00.000Z,5.051447
2016-05-18T15:50:00.000Z,5.036946774
2016-05-18T15:55:00.000Z,5.024735928
2016-05-18T16:00:00.000Z,5.014893055
2016-05-18T16:05:00.000Z,5.02241087
2016-05-18T16:10:00.000Z,5.039735
2016-05-18T16:15:00.000Z,5.059078217
2016-05-18T16:20:00.000Z,5.046065807
2016-05-18T16:25:00.000Z,5.028897
2016-05-18T16:30:00.000Z,5.023746014
2016-05-18T16:35:00.000Z,5.027256
2016-05-18T16:40:00.000Z,5.03118515
2016-05-18T16:45:00.000Z,5.037251949
2016-05-18T16:50:00.000Z,5.068998814
2016-05-18T16:55:00.000Z,5.035079
2016-05-18T17:00:00.000Z,5.04065
2016-05-18T17:05:00.000Z,5.032637119
2016-05-18T17:10:00.000Z,5.049540043
2016-05-18T17:15:00.000Z,5.04102993
2016-05-18T17:20:00.000Z,5.052858
2016-05-18T17:25:00.000Z,5.000509
2016-05-18T17:30:00.000Z,5.057094097
2016-05-18T17:35:00.000Z,5.03885603
2016-05-18T17:40:00.000Z,5.040954113
2016-05-18T17:45:00.000Z,5.056941
2016-05-18T17:50:00.000Z,5.039009
2016-05-18T17:55:00.000Z,5.028398037
2016-05-18T18:00:00.000Z,5.035232
2016-05-18T18:05:00.000Z,5.06110096
2016-05-18T18:10:00.000Z,5.054536819
2016-05-18T18:15:00.000Z,5.058621883
2016-05-18T18:20:00.000Z,5.049579144
2016-05-18T18:25:00.000Z,5.02985
2016-05-18T18:30:00.000Z,5.011688232
2016-05-18T18:35:00.000Z,5.058925
2016-05-18T18:40:00.000Z,5.035115
2016-05-18T18:45:00.000Z,5.020617008
2016-05-18T18:50:00.000Z,5.034964085
2016-05-18T18:55:00.000Z,5.027677059
2016-05-18T19:00:00.000Z,5.046563
2016-05-18T19:05:00.000Z,5.07716608
2016-05-18T19:10:00.000Z,5.027674
2016-05-18T19:15:00.000Z,5.035001
2016-05-18T19:20:00.000Z,5.051371
2016-05-18T19:25:00.000Z,5.046982765
2016-05-18T19:30:00.000Z,5.055644
2016-05-18T19:35:00.000Z,5.059994
2016-05-18T19:40:00.000Z,5.067434
2016-05-18T19:45:00.000Z,5.067624
2016-05-18T19:50:00.000Z,5.061597824
2016-05-18T19:55:00.000Z,5.083155
2016-05-18T20:00:00.000Z,5.093457222
2016-05-18T20:05:00.000Z,5.081779957
2016-05-18T20:10:00.000Z,5.093228
2016-05-18T20:15:00.000Z,5.083497047
2016-05-18T20:20:00.000Z,5.087313175
2016-05-18T20:25:00.000Z,5.106086
2016-05-18T20:30:00.000Z,5.096205
2016-05-18T20:35:00.000Z,5.082695
2016-05-18T20:40:00.000Z,5.087808132
2016-05-18T20:45:00.000Z,5.087350845
2016-05-18T20:50:00.000Z,5.075141907
2016-05-18T20:55:00.000Z,5.098112
2016-05-18T21:00:00.000Z,5.088685989
2016-05-18T21:05:00.000Z,5.110551
2016-05-18T21:10:00.000Z,5.133673
2016-05-18T21:15:00.000Z,5.098761
2016-05-18T21:20:00.000Z,5.10433197
2016-05-18T21:25:00.000Z,5.103606
2016-05-18T21:30:00.000Z,5.101356
2016-05-18T21:35:00.000Z,5.112535
2016-05-18T21:40:00.000Z,5.121427
2016-05-18T21:45:00.000Z,5.110134
2016-05-18T21:50:00.000Z,5.115128994
2016-05-18T21:55:00.000Z,5.122875214
2016-05-18T22:00:00.000Z,5.13676405
2016-05-18T22:05:00.000Z,5.13974
2016-05-18T22:10:00.000Z,5.117763
2016-05-18T22:15:00.000Z,5.129171848
2016-05-18T22:20:00.000Z,5.114749
2016-05-18T22:25:00.000Z,5.112345219
2016-05-18T22:30:00.000Z,5.120736
2016-05-18T22:35:00.000Z,5.121614933
2016-05-18T22:40:00.000Z,5.140999794
2016-05-18T22:45:00.000Z,5.156988
2016-05-18T22:50:00.000Z,5.119401
2016-05-18T22:55:00.000Z,5.128522873
2016-05-18T23:00:00.000Z,5.123829842
2016-05-18T23:05:00.000Z,5.139969
2016-05-18T23:10:00.000Z,5.143785954
2016-05-18T23:15:00.000Z,5.163282871
2016-05-18T23:20:00.000Z,5.123716831
2016-05-18T23:25:00.000Z,5.147562981
2016-05-18T23:30:00.000Z,5.143288136
2016-05-18T23:35:00.000Z,5.125394
2016-05-18T23:40:00.000Z,5.164045
2016-05-18T23:45:00.000Z,5.130200863
2016-05-18T23:50:00.000Z,5.142413
2016-05-18T23:55:00.000Z,5.137719154
2016-05-19T00:00:00.000Z,5.145769
2016-05-19T00:05:00.000Z,5.116734
2016-05-19T00:10:00.000Z,5.140884876
2016-05-19T00:15:00.000Z,5.131195068
2016-05-19T00:20:00.000Z,5.147335
2016-05-19T00:25:00.000Z,5.151034832
2016-05-19T00:30:00.000Z,5.11757
2016-05-19T00:35:00.000Z,5.146533
2016-05-19T00:40:00.000Z,5.120931
2016-05-19T00:45:00.000Z,5.137298
2016-05-19T00:50:00.000Z,5.149623
2016-05-19T00:55:00.000Z,5.156492233
2016-05-19T01:00:00.000Z,5.138673
2016-05-19T01:05:00.000Z,5.158933163
2016-05-19T01:10:00.000Z,5.133862972
2016-05-19T01:15:00.000Z,5.108223915
2016-05-19T01:20:00.000Z,5.153019905
2016-05-19T01:25:00.000Z,5.157524
2016-05-19T01:30:00.000Z,5.165267
2016-05-19T01:35:00.000Z,5.113908768
2016-05-19T01:40:00.000Z,5.152216911
2016-05-19T01:45:00.000Z,5.178203
2016-05-19T01:50:00.000Z,5.172094822
2016-05-19T01:55:00.000Z,5.165687
2016-05-19T02:00:00.000Z,5.150272846
2016-05-19T02:05:00.000Z,5.142602921
2016-05-19T02:10:00.000Z,5.135503
2016-05-19T02:15:00.000Z,5.152677
2016-05-19T02:20:00.000Z,5.150383949
2016-05-19T02:25:00.000Z,5.164579
2016-05-19T02:30:00.000Z,5.173015
2016-05-19T02:35:00.000Z,5.168817043
2016-05-19T02:40:00.000Z,5.169733
2016-05-19T02:45:00.000Z,5.140999
2016-05-19T02:50:00.000Z,5.13085
2016-05-19T02:55:00.000Z,5.150043964
2016-05-19T03:00:00.000Z,5.161146
2016-05-19T03:05:00.000Z,5.148288
2016-05-19T03:10:00.000Z,5.16668
2016-05-19T03:15:00.000Z,5.169960022
2016-05-19T03:20:00.000Z,5.185375214
2016-05-19T03:25:00.000Z,5.170760155
2016-05-19T03:30:00.000Z,5.166144848
2016-05-19T03:35:00.000Z,5.16759491
2016-05-19T03:40:00.000Z,5.167518139
2016-05-19T03:45:00.000Z,5.158438206
2016-05-19T03:50:00.000Z,5.196593
2016-05-19T03:55:00.000Z,5.183391
2016-05-19T04:00:00.000Z,5.184612
2016-05-19T04:05:00.000Z,5.180836201
2016-05-19T04:10:00.000Z,5.169617
2016-05-19T04:15:00.000Z,5.175683022
2016-05-19T04:20:00.000Z,5.175149918
2016-05-19T04:25:00.000Z,5.159123898
2016-05-19T04:30:00.000Z,5.146838
2016-05-19T04:35:00.000Z,5.183353901
2016-05-19T04:40:00.000Z,5.187094212
2016-05-19T04:45:00.000Z,5.181865
2016-05-19T04:50:00.000Z,5.180644035
2016-05-19T04:55:00.000Z,5.193884
2016-05-19T05:00:00.000Z,5.188278198
2016-05-19T05:05:00.000Z,5.198962
2016-05-19T05:10:00.000Z,5.185986996
2016-05-19T05:15:00.000Z,5.179041
2016-05-19T05:20:00.000Z,5.180264
2016-05-19T05:25:00.000Z,5.18212986
2016-05-19T05:30:00.000Z,5.220631
2016-05-19T05:35:00.000Z,5.183546
2016-05-19T05:40:00.000Z,5.2123909
2016-05-19T05:45:00.000Z,5.212734
2016-05-19T05:50:00.000Z,5.205294132
2016-05-19T05:55:00.000Z,5.18091
2016-05-19T06:00:00.000Z,5.208192825
2016-05-19T06:05:00.000Z,5.193579
2016-05-19T06:10:00.000Z,5.176904202
2016-05-19T06:15:00.000Z,5.170609
2016-05-19T06:20:00.000Z,5.152102947
2016-05-19T06:25:00.000Z,5.195714951
2016-05-19T06:30:00.000Z,5.161184788
2016-05-19T06:35:00.000Z,5.16828
2016-05-19T06:40:00.000Z,5.158628
2016-05-19T06:45:00.000Z,5.13871
2016-05-19T06:50:00.000Z,5.117456913
2016-05-19T06:55:00.000Z,5.151150227
2016-05-19T07:00:00.000Z,5.141265869
2016-05-19T07:05:00.000Z,5.103759766
2016-05-19T07:10:00.000Z,5.108757973
2016-05-19T07:15:00.000Z,5.127034187
2016-05-19T07:20:00.000Z,5.112499
2016-05-19T07:25:00.000Z,5.094295979
2016-05-19T07:30:00.000Z,5.090098
2016-05-19T07:35:00.000Z,5.09193182
2016-05-19T07:40:00.000Z,5.076362133
2016-05-19T07:45:00.000Z,5.061215
2016-05-19T07:50:00.000Z,5.017526
2016-05-19T07:55:00.000Z,5.033933
2016-05-19T08:00:00.000Z,5.013978004
2016-05-19T08:05:00.000Z,5.011496067
2016-05-19T08:10:00.000Z,5.014245033
2016-05-19T08:15:00.000Z,5.030193806
2016-05-19T08:20:00.000Z,5.053353786
2016-05-19T08:25:00.000Z,5.057589054
2016-05-19T08:30:00.000Z,5.072126
2016-05-19T08:35:00.000Z,5.06923
2016-05-19T08:40:00.000Z,5.08170414
2016-05-19T08:45:00.000Z,5.091016769
2016-05-19T08:50:00.000Z,5.100019
2016-05-19T08:55:00.000Z,5.112001
2016-05-19T09:00:00.000Z,5.113871
2016-05-19T09:05:00.000Z,5.107956886
2016-05-19T09:10:00.000Z,5.101928234
2016-05-19T09:15:00.000Z,5.126729
2016-05-19T09:20:00.000Z,5.107116
2016-05-19T09:25:00.000Z,5.116541
2016-05-19T09:30:00.000Z,5.107117
2016-05-19T09:35:00.000Z,5.111506939
2016-05-19T09:40:00.000Z,5.120851994
2016-05-19T09:45:00.000Z,5.11097
2016-05-19T09:50:00.000Z,5.113068
2016-05-19T09:55:00.000Z,5.135922909
2016-05-19T10:00:00.000Z,5.134208202
2016-05-19T10:05:00.000Z,5.101509
2016-05-19T10:10:00.000Z,5.124669
2016-05-19T10:15:00.000Z,5.09483099
2016-05-19T10:20:00.000Z,5.124742985
2016-05-19T10:25:00.000Z,5.119708
2016-05-19T10:30:00.000Z,5.111999989
2016-05-19T10:35:00.000Z,5.071824
2016-05-19T10:40:00.000Z,5.033702
2016-05-19T10:45:00.000Z,4.9862
2016-05-19T10:50:00.000Z,4.986506
2016-05-19T10:55:00.000Z,4.98807
2016-05-19T11:00:00.000Z,4.956285
2016-05-19T11:05:00.000Z,4.976697922
2016-05-19T11:10:00.000Z,4.989291
2016-05-19T11:15:00.000Z,4.993258
2016-05-19T11:20:00.000Z,5.015656948
2016-05-19T11:25:00.000Z,5.025578022
2016-05-19T11:30:00.000Z,5.016305
2016-05-19T11:35:00.000Z,5.0266819
2016-05-19T11:40:00.000Z,5.040649
2016-05-19T11:45:00.000Z,5.025729179
2016-05-19T11:50:00.000Z,5.02348
2016-05-19T11:55:00.000Z,5.055455208
2016-05-19T12:00:00.000Z,5.022371
2016-05-19T12:05:00.000Z,5.028247833
2016-05-19T12:10:00.000Z,5.034468174
2016-05-19T12:15:00.000Z,5.026265144
2016-05-19T12:20:00.000Z,5.009208202
2016-05-19T12:25:00.000Z,5.016229153
2016-05-19T12:30:00.000Z,5.020158
2016-05-19T12:35:00.000Z,5.025499821
2016-05-19T12:40:00.000Z,5.033857
2016-05-19T12:45:00.000Z,5.026836872
2016-05-19T12:50:00.000Z,5.029546
2016-05-19T12:55:00.000Z,5.007377
2016-05-19T13:00:00.000Z,5.016992
2016-05-19T13:05:00.000Z,5.031949043
2016-05-19T13:10:00.000Z,5.044922
2016-05-19T13:15:00.000Z,5.051371
2016-05-19T13:20:00.000Z,4.987612
2016-05-19T13:25:00.000Z,5.020922184
2016-05-19T13:30:00.000Z,5.000011921
2016-05-19T13:35:00.000Z,5.008828163
2016-05-19T13:40:00.000Z,4.97772789
2016-05-19T13:45:00.000Z,4.959606
2016-05-19T13:50:00.000Z,4.96250391
2016-05-19T13:55:00.000Z,4.938389778
2016-05-19T14:00:00.000Z,4.946632
2016-05-19T14:05:00.000Z,4.939496994
2016-05-19T14:10:00.000Z,4.956665993
2016-05-19T14:15:00.000Z,4.956439018
2016-05-19T14:20:00.000Z,4.925074
2016-05-19T14:25:00.000Z,4.942283
2016-05-19T14:30:00.000Z,4.953043
2016-05-19T14:35:00.000Z,4.910040855
2016-05-19T14:40:00.000Z,4.913092136
2016-05-19T14:45:00.000Z,4.925873
2016-05-19T14:50:00.000Z,4.927668095
2016-05-19T14:55:00.000Z,4.896152
2016-05-19T15:00:00.000Z,4.896227837
2016-05-19T15:05:00.000Z,4.917099
2016-05-19T15:10:00.000Z,4.887909
2016-05-19T15:15:00.000Z,4.889933109
2016-05-19T15:20:00.000Z,4.900918007
2016-05-19T15:25:00.000Z,4.929727
2016-05-19T15:30:00.000Z,4.870545864
2016-05-19T15:35:00.000Z,4.909087
2016-05-19T15:40:00.000Z,4.894512177
2016-05-19T15:45:00.000Z,4.867761
2016-05-19T15:50:00.000Z,4.88882494
2016-05-19T15:55:00.000Z,4.918891907
2016-05-19T16:00:00.000Z,4.91706
2016-05-19T16:05:00.000Z,4.925149918
2016-05-19T16:10:00.000Z,4.93701601
2016-05-19T16:15:00.000Z,4.929422855
2016-05-19T16:20:00.000Z,4.933428764
2016-05-19T16:25:00.000Z,4.943160057
2016-05-19T16:30:00.000Z,4.927744865
2016-05-19T16:35:00.000Z,4.941136
2016-05-19T16:40:00.000Z,4.956629
2016-05-19T16:45:00.000Z,4.979218006
2016-05-19T16:50:00.000Z,4.95869
2016-05-19T16:55:00.000Z,4.959452152
2016-05-19T17:00:00.000Z,4.970593
2016-05-19T17:05:00.000Z,4.950254917
2016-05-19T17:10:00.000Z,4.952088
2016-05-19T17:15:00.000Z,4.963002205
2016-05-19T17:20:00.000Z,4.95598
2016-05-19T17:25:00.000Z,4.937627
2016-05-19T17:30:00.000Z,4.96113205
2016-05-19T17:35:00.000Z,4.964528084
2016-05-19T17:40:00.000Z,4.98082
2016-05-19T17:45:00.000Z,4.95739
2016-05-19T17:50:00.000Z,4.990323067
2016-05-19T17:55:00.000Z,4.966282
2016-05-19T18:00:00.000Z,4.969106
2016-05-19T18:05:00.000Z,4.987992764
2016-05-19T18:10:00.000Z,4.975478
2016-05-19T18:15:00.000Z,4.985436916
2016-05-19T18:20:00.000Z,4.984062
2016-05-19T18:25:00.000Z,4.963878155
2016-05-19T18:30:00.000Z,4.988297
2016-05-19T18:35:00.000Z,4.972349167
2016-05-19T18:40:00.000Z,4.958803
2016-05-19T18:45:00.000Z,4.961856
2016-05-19T18:50:00.000Z,4.990092
2016-05-19T18:55:00.000Z,4.974297
2016-05-19T19:00:00.000Z,5.000967
2016-05-19T19:05:00.000Z,5.002645
2016-05-19T19:10:00.000Z,4.977728844
2016-05-19T19:15:00.000Z,4.972884
2016-05-19T19:20:00.000Z,4.968381
2016-05-19T19:25:00.000Z,4.984749794
2016-05-19T19:30:00.000Z,4.990627
2016-05-19T19:35:00.000Z,5.001234
2016-05-19T19:40:00.000Z,4.989557
2016-05-19T19:45:00.000Z,5.002798
2016-05-19T19:50:00.000Z,5.008255005
2016-05-19T19:55:00.000Z,5.007223
2016-05-19T20:00:00.000Z,5.017564774
2016-05-19T20:05:00.000Z,5.019014
2016-05-19T20:10:00.000Z,5.022371769
2016-05-19T20:15:00.000Z,5.025043
2016-05-19T20:20:00.000Z,5.028172016
2016-05-19T20:25:00.000Z,5.019127846
2016-05-19T20:30:00.000Z,5.007682
2016-05-19T20:35:00.000Z,5.04725
2016-05-19T20:40:00.000Z,5.013368
2016-05-19T20:45:00.000Z,5.039122105
2016-05-19T20:50:00.000Z,5.023324966
2016-05-19T20:55:00.000Z,5.030573845
2016-05-19T21:00:00.000Z,5.02115
2016-05-19T21:05:00.000Z,5.035345
2016-05-19T21:10:00.000Z,5.04309
2016-05-19T21:15:00.000Z,5.040496826
2016-05-19T21:20:00.000Z,5.0102
2016-05-19T21:25:00.000Z,5.060453
2016-05-19T21:30:00.000Z,5.049465
2016-05-19T21:35:00.000Z,5.058544
2016-05-19T21:40:00.000Z,5.063313961
2016-05-19T21:45:00.000Z,5.035536
2016-05-19T21:50:00.000Z,5.037978
2016-05-19T21:55:00.000Z,5.056024
2016-05-19T22:00:00.000Z,5.068388
2016-05-19T22:05:00.000Z,5.060565948
2016-05-19T22:10:00.000Z,5.076247
2016-05-19T22:15:00.000Z,5.070487022
2016-05-19T22:20:00.000Z,5.092504
2016-05-19T22:25:00.000Z,5.081359863
2016-05-19T22:30:00.000Z,5.088305
2016-05-19T22:35:00.000Z,5.087199211
2016-05-19T22:40:00.000Z,5.086052895
2016-05-19T22:45:00.000Z,5.092617989
2016-05-19T22:50:00.000Z,5.09651
2016-05-19T22:55:00.000Z,5.10227108
2016-05-19T23:00:00.000Z,5.083955765
2016-05-19T23:05:00.000Z,5.111199856
2016-05-19T23:10:00.000Z,5.082774
2016-05-19T23:15:00.000Z,5.095973
2016-05-19T23:20:00.000Z,5.098417
2016-05-19T23:25:00.000Z,5.081019
2016-05-19T23:30:00.000Z,5.114101
2016-05-19T23:35:00.000Z,5.134550095
2016-05-19T23:40:00.000Z,5.115855217
2016-05-19T23:45:00.000Z,5.113374
2016-05-19T23:50:00.000Z,5.107192039
2016-05-19T23:55:00.000Z,5.126578808
2016-05-20T00:00:00.000Z,5.103188038
